date,store_id,store_region,sku_id,category,our_price,competitor_price,unit_cost,promotion_flag,is_holiday,available_stock,units_sold,stockout_flag
2025-02-17,JHR_01,Johor,SKU_014,Household,7.42,7.27,5.58,1,0,249,225,0
2025-02-18,JHR_01,Johor,SKU_014,Household,7.91,7.24,5.58,0,0,210,99,0
2025-02-19,JHR_01,Johor,SKU_014,Household,8.34,7.23,5.58,0,0,192,142,0
2025-02-20,JHR_01,Johor,SKU_014,Household,8.58,7.19,5.58,0,0,172,120,0
2025-02-21,JHR_01,Johor,SKU_014,Household,8.96,7.24,5.58,0,0,200,102,0
2025-02-22,JHR_01,Johor,SKU_014,Household,8.8,7.31,5.58,0,0,185,112,0
2025-02-23,JHR_01,Johor,SKU_014,Household,8.44,7.29,5.58,0,0,175,127,0
2025-02-24,JHR_01,Johor,SKU_014,Household,8.53,7.18,5.58,0,0,194,134,0
2025-02-25,JHR_01,Johor,SKU_014,Household,8.36,7.29,5.58,0,0,162,97,0
2025-02-26,JHR_01,Johor,SKU_014,Household,7.77,7.33,5.58,1,0,257,152,0
2025-02-27,JHR_01,Johor,SKU_014,Household,8.5,7.22,5.58,0,0,156,84,0
2025-02-28,JHR_01,Johor,SKU_014,Household,8.47,7.33,5.58,0,0,199,95,0
2025-03-01,JHR_01,Johor,SKU_014,Household,8.43,7.21,5.58,0,0,231,115,0
2025-03-02,JHR_01,Johor,SKU_014,Household,7.84,7.28,5.58,1,0,322,135,0
2025-03-03,JHR_01,Johor,SKU_014,Household,8.36,7.39,5.58,0,0,207,152,0
2025-03-04,JHR_01,Johor,SKU_014,Household,7.61,7.53,5.58,1,0,300,146,0
2025-03-05,JHR_01,Johor,SKU_014,Household,8.47,7.66,5.58,0,0,158,82,0
2025-03-06,JHR_01,Johor,SKU_014,Household,9.03,7.69,5.58,0,0,212,98,0
2025-03-07,JHR_01,Johor,SKU_014,Household,9.14,7.8,5.58,0,0,211,80,0
2025-03-08,JHR_01,Johor,SKU_014,Household,9.55,7.78,5.58,0,0,192,78,0
2025-03-09,JHR_01,Johor,SKU_014,Household,9.42,7.83,5.58,0,0,216,72,0
2025-03-10,JHR_01,Johor,SKU_014,Household,9.32,7.79,5.58,0,0,146,75,0
2025-03-11,JHR_01,Johor,SKU_014,Household,9.19,7.59,5.58,0,0,148,93,0
2025-03-12,JHR_01,Johor,SKU_014,Household,9.2,7.62,5.58,0,0,152,87,0
2025-03-13,JHR_01,Johor,SKU_014,Household,9.02,7.46,5.58,0,0,197,102,0
2025-03-14,JHR_01,Johor,SKU_014,Household,9.07,7.61,5.58,0,0,203,161,0
2025-03-15,JHR_01,Johor,SKU_014,Household,8.91,7.46,5.58,0,0,226,100,0
2025-03-16,JHR_01,Johor,SKU_014,Household,8.73,7.47,5.58,0,0,224,145,0
2025-03-17,JHR_01,Johor,SKU_014,Household,7.56,7.61,5.58,1,0,293,94,0
2025-03-18,JHR_01,Johor,SKU_014,Household,8.61,7.57,5.58,0,0,154,114,0
2025-03-19,JHR_01,Johor,SKU_014,Household,9.1,7.7,5.58,0,0,198,69,0
2025-03-20,JHR_01,Johor,SKU_014,Household,9.29,7.77,5.58,0,0,129,86,0
2025-03-21,JHR_01,Johor,SKU_014,Household,9.21,7.77,5.58,0,0,147,91,0
2025-03-22,JHR_01,Johor,SKU_014,Household,9.14,7.8,5.58,0,0,213,90,0
2025-03-23,JHR_01,Johor,SKU_014,Household,9.12,7.72,5.58,0,0,167,53,0
2025-03-24,JHR_01,Johor,SKU_014,Household,9.16,7.65,5.58,0,0,120,69,0
2025-03-25,JHR_01,Johor,SKU_014,Household,9.13,7.49,5.58,0,0,202,71,0
2025-03-26,JHR_01,Johor,SKU_014,Household,8.89,7.63,5.58,0,0,201,83,0
2025-03-27,JHR_01,Johor,SKU_014,Household,8.07,7.7,5.58,1,0,297,174,0
2025-03-28,JHR_01,Johor,SKU_014,Household,8.35,7.68,5.58,0,0,190,111,0
2025-03-29,JHR_01,Johor,SKU_014,Household,8.67,7.58,5.58,0,0,187,117,0
2025-03-30,JHR_01,Johor,SKU_014,Household,8.57,7.57,5.58,0,0,200,153,0
2025-03-31,JHR_01,Johor,SKU_014,Household,8.98,7.72,5.58,0,0,159,111,0
2025-04-01,JHR_01,Johor,SKU_014,Household,9.03,7.69,5.58,0,0,203,75,0
2025-04-02,JHR_01,Johor,SKU_014,Household,8.88,7.75,5.58,0,0,147,147,1
2025-04-03,JHR_01,Johor,SKU_014,Household,9.35,7.87,5.58,0,0,190,84,0
2025-04-04,JHR_01,Johor,SKU_014,Household,9.59,7.96,5.58,0,0,123,92,0
2025-04-05,JHR_01,Johor,SKU_014,Household,9.48,8.01,5.58,0,0,181,132,0
2025-04-06,JHR_01,Johor,SKU_014,Household,9.79,8.01,5.58,0,0,188,114,0
2025-04-07,JHR_01,Johor,SKU_014,Household,9.69,7.92,5.58,0,0,124,53,0
2025-04-08,JHR_01,Johor,SKU_014,Household,9.24,7.8,5.58,0,0,160,94,0
2025-04-09,JHR_01,Johor,SKU_014,Household,9.22,7.99,5.58,0,0,128,74,0
2025-04-10,JHR_01,Johor,SKU_014,Household,9.44,7.98,5.58,0,0,208,125,0
2025-04-11,JHR_01,Johor,SKU_014,Household,9.29,8.05,5.58,0,0,190,142,0
2025-04-12,JHR_01,Johor,SKU_014,Household,9.8,8.01,5.58,0,0,181,120,0
2025-04-13,JHR_01,Johor,SKU_014,Household,9.1,7.94,5.58,0,0,176,124,0
2025-04-14,JHR_01,Johor,SKU_014,Household,9.3,7.86,5.58,0,0,174,66,0
2025-04-15,JHR_01,Johor,SKU_014,Household,9.08,7.92,5.58,0,0,196,69,0
2025-04-16,JHR_01,Johor,SKU_014,Household,9.08,7.85,5.58,0,0,124,124,1
2025-04-17,JHR_01,Johor,SKU_014,Household,8.87,7.86,5.58,0,0,207,71,0
2025-04-18,JHR_01,Johor,SKU_014,Household,8.94,7.95,5.58,0,0,158,79,0
2025-04-19,JHR_01,Johor,SKU_014,Household,9.73,8.05,5.58,0,0,179,60,0
2025-04-20,JHR_01,Johor,SKU_014,Household,9.65,8.17,5.58,0,0,194,150,0
2025-04-21,JHR_01,Johor,SKU_014,Household,9.48,8.07,5.58,0,0,137,88,0
2025-04-22,JHR_01,Johor,SKU_014,Household,9.36,8.02,5.58,0,0,181,94,0
2025-04-23,JHR_01,Johor,SKU_014,Household,9.39,7.9,5.58,0,0,136,136,1
2025-04-24,JHR_01,Johor,SKU_014,Household,9.41,7.84,5.58,0,0,190,110,0
2025-04-25,JHR_01,Johor,SKU_014,Household,9.57,7.73,5.58,0,0,174,89,0
2025-04-26,JHR_01,Johor,SKU_014,Household,8.93,7.8,5.58,0,0,185,121,0
2025-04-27,JHR_01,Johor,SKU_014,Household,8.88,7.81,5.58,0,0,226,109,0
2025-04-28,JHR_01,Johor,SKU_014,Household,8.56,7.77,5.58,0,0,172,102,0
2025-04-29,JHR_01,Johor,SKU_014,Household,8.21,7.89,5.58,1,0,305,116,0
2025-04-30,JHR_01,Johor,SKU_014,Household,8.81,7.89,5.58,0,0,168,91,0
2025-05-01,JHR_01,Johor,SKU_014,Household,9.45,7.87,5.58,0,0,140,89,0
2025-05-02,JHR_01,Johor,SKU_014,Household,9.76,7.89,5.58,0,0,135,64,0
2025-05-03,JHR_01,Johor,SKU_014,Household,9.7,7.94,5.58,0,0,222,94,0
2025-05-04,JHR_01,Johor,SKU_014,Household,9.85,7.76,5.58,0,0,133,128,0
2025-05-05,JHR_01,Johor,SKU_014,Household,9.8,7.79,5.58,0,0,157,112,0
2025-05-06,JHR_01,Johor,SKU_014,Household,9.58,7.86,5.58,0,0,191,67,0
2025-05-07,JHR_01,Johor,SKU_014,Household,9.12,7.76,5.58,0,0,218,75,0
2025-05-08,JHR_01,Johor,SKU_014,Household,9.28,7.69,5.58,0,0,173,80,0
2025-05-09,JHR_01,Johor,SKU_014,Household,8.77,7.46,5.58,0,0,178,62,0
2025-05-10,JHR_01,Johor,SKU_014,Household,7.56,7.47,5.58,1,0,434,228,0
2025-05-11,JHR_01,Johor,SKU_014,Household,8.31,7.47,5.58,0,0,260,113,0
2025-05-12,JHR_01,Johor,SKU_014,Household,7.42,7.38,5.58,1,0,345,164,0
2025-05-13,JHR_01,Johor,SKU_014,Household,8.14,7.5,5.58,0,0,155,87,0
2025-05-14,JHR_01,Johor,SKU_014,Household,8.37,7.49,5.58,0,0,150,150,1
2025-05-15,JHR_01,Johor,SKU_014,Household,8.57,7.53,5.58,0,0,189,105,0
2025-05-16,JHR_01,Johor,SKU_014,Household,8.35,7.41,5.58,0,0,214,188,0
2025-05-17,JHR_01,Johor,SKU_014,Household,9.05,7.41,5.58,0,0,239,74,0
2025-05-18,JHR_01,Johor,SKU_014,Household,9.2,7.38,5.58,0,0,167,72,0
2025-05-19,JHR_01,Johor,SKU_014,Household,9.16,7.49,5.58,0,0,155,76,0
2025-05-20,JHR_01,Johor,SKU_014,Household,7.65,7.53,5.58,1,0,280,178,0
2025-05-21,JHR_01,Johor,SKU_014,Household,8.06,7.51,5.58,0,0,232,159,0
2025-05-22,JHR_01,Johor,SKU_014,Household,7.86,7.57,5.58,0,0,241,84,0
2025-05-23,JHR_01,Johor,SKU_014,Household,8.5,7.59,5.58,0,0,204,151,0
2025-05-24,JHR_01,Johor,SKU_014,Household,8.27,7.7,5.58,0,0,216,77,0
2025-05-25,JHR_01,Johor,SKU_014,Household,8.47,7.52,5.58,0,0,240,142,0
2025-05-26,JHR_01,Johor,SKU_014,Household,7.63,7.46,5.58,1,0,348,146,0
2025-05-27,JHR_01,Johor,SKU_014,Household,7.92,7.45,5.58,0,0,189,141,0
2025-05-28,JHR_01,Johor,SKU_014,Household,8.14,7.41,5.58,0,0,173,144,0
2025-05-29,JHR_01,Johor,SKU_014,Household,9.13,7.42,5.58,0,0,157,112,0
2025-05-30,JHR_01,Johor,SKU_014,Household,9.41,7.32,5.58,0,0,223,98,0
2025-05-31,JHR_01,Johor,SKU_014,Household,9.37,7.18,5.58,0,0,232,98,0
2025-06-01,JHR_01,Johor,SKU_014,Household,9.99,7.05,5.58,0,0,156,100,0
2025-06-02,JHR_01,Johor,SKU_014,Household,9.48,7.08,5.58,0,0,139,118,0
2025-06-03,JHR_01,Johor,SKU_014,Household,8.16,7.01,5.58,1,0,193,177,0
2025-06-04,JHR_01,Johor,SKU_014,Household,8.44,7.04,5.58,0,0,189,79,0
2025-06-05,JHR_01,Johor,SKU_014,Household,8.35,7.02,5.58,0,0,186,60,0
2025-06-06,JHR_01,Johor,SKU_014,Household,9.06,7.13,5.58,0,0,174,103,0
2025-06-07,JHR_01,Johor,SKU_014,Household,9.16,7.0,5.58,0,0,154,101,0
2025-06-08,JHR_01,Johor,SKU_014,Household,8.68,6.91,5.58,0,0,147,147,1
2025-06-09,JHR_01,Johor,SKU_014,Household,9.3,6.94,5.58,0,0,138,99,0
2025-06-10,JHR_01,Johor,SKU_014,Household,8.94,6.92,5.58,0,0,119,106,0
2025-06-11,JHR_01,Johor,SKU_014,Household,8.93,6.88,5.58,0,0,147,100,0
2025-06-12,JHR_01,Johor,SKU_014,Household,9.08,6.91,5.58,0,0,143,72,0
2025-06-13,JHR_01,Johor,SKU_014,Household,8.61,6.85,5.58,0,0,206,78,0
2025-06-14,JHR_01,Johor,SKU_014,Household,8.48,6.95,5.58,0,0,244,152,0
2025-06-15,JHR_01,Johor,SKU_014,Household,8.65,6.99,5.58,0,0,162,92,0
2025-06-16,JHR_01,Johor,SKU_014,Household,8.64,6.97,5.58,0,0,204,99,0
2025-06-17,JHR_01,Johor,SKU_014,Household,7.28,6.89,5.58,1,0,371,130,0
2025-06-18,JHR_01,Johor,SKU_014,Household,6.67,6.89,5.58,1,0,314,183,0
2025-06-19,JHR_01,Johor,SKU_014,Household,7.35,6.92,5.58,0,0,249,134,0
2025-06-20,JHR_01,Johor,SKU_014,Household,7.95,6.93,5.58,0,0,221,107,0
2025-06-21,JHR_01,Johor,SKU_014,Household,7.06,6.97,5.58,1,0,340,305,0
2025-06-22,JHR_01,Johor,SKU_014,Household,7.28,7.0,5.58,0,0,241,199,0
2025-06-23,JHR_01,Johor,SKU_014,Household,6.76,6.95,5.58,1,0,383,115,0
2025-06-24,JHR_01,Johor,SKU_014,Household,8.02,6.96,5.58,0,0,226,99,0
2025-06-25,JHR_01,Johor,SKU_014,Household,8.74,7.02,5.58,0,0,164,74,0
2025-06-26,JHR_01,Johor,SKU_014,Household,8.64,7.01,5.58,0,0,176,87,0
2025-06-27,JHR_01,Johor,SKU_014,Household,8.4,7.13,5.58,0,0,186,132,0
2025-06-28,JHR_01,Johor,SKU_014,Household,8.42,7.02,5.58,0,0,218,155,0
2025-06-29,JHR_01,Johor,SKU_014,Household,7.75,6.99,5.58,1,0,253,172,0
2025-06-30,JHR_01,Johor,SKU_014,Household,7.03,7.13,5.58,1,0,362,159,0
2025-07-01,JHR_01,Johor,SKU_014,Household,6.53,7.05,5.58,1,0,325,209,0
2025-07-02,JHR_01,Johor,SKU_014,Household,7.05,7.02,5.58,0,0,299,125,0
2025-07-03,JHR_01,Johor,SKU_014,Household,7.5,7.05,5.58,0,0,209,126,0
2025-07-04,JHR_01,Johor,SKU_014,Household,7.73,7.07,5.58,0,0,256,141,0
2025-07-05,JHR_01,Johor,SKU_014,Household,7.65,6.92,5.58,0,0,223,100,0
2025-07-06,JHR_01,Johor,SKU_014,Household,8.51,6.92,5.58,0,0,214,101,0
2025-07-07,JHR_01,Johor,SKU_014,Household,8.92,6.97,5.58,0,0,133,89,0
2025-07-08,JHR_01,Johor,SKU_014,Household,9.11,6.9,5.58,0,0,123,66,0
2025-07-09,JHR_01,Johor,SKU_014,Household,8.65,6.97,5.58,0,0,158,105,0
2025-07-10,JHR_01,Johor,SKU_014,Household,8.58,6.92,5.58,0,0,185,139,0
2025-07-11,JHR_01,Johor,SKU_014,Household,8.17,6.92,5.58,0,0,159,143,0
2025-07-12,JHR_01,Johor,SKU_014,Household,8.14,6.87,5.58,0,0,162,111,0
2025-07-13,JHR_01,Johor,SKU_014,Household,8.7,6.78,5.58,0,0,204,114,0
2025-07-14,JHR_01,Johor,SKU_014,Household,8.56,6.9,5.58,0,0,140,100,0
2025-07-15,JHR_01,Johor,SKU_014,Household,8.9,6.87,5.58,0,0,122,102,0
2025-07-16,JHR_01,Johor,SKU_014,Household,8.44,6.8,5.58,0,0,181,100,0
2025-07-17,JHR_01,Johor,SKU_014,Household,7.45,6.85,5.58,1,0,262,249,0
2025-07-18,JHR_01,Johor,SKU_014,Household,7.78,6.87,5.58,0,0,203,104,0
2025-07-19,JHR_01,Johor,SKU_014,Household,7.31,6.92,5.58,1,0,384,138,0
2025-07-20,JHR_01,Johor,SKU_014,Household,7.87,6.9,5.58,0,0,197,116,0
2025-07-21,JHR_01,Johor,SKU_014,Household,7.54,6.86,5.58,1,0,215,113,0
2025-07-22,JHR_01,Johor,SKU_014,Household,8.47,6.81,5.58,0,0,171,72,0
2025-07-23,JHR_01,Johor,SKU_014,Household,8.66,6.77,5.58,0,0,159,124,0
2025-07-24,JHR_01,Johor,SKU_014,Household,9.03,6.73,5.58,0,0,146,81,0
2025-07-25,JHR_01,Johor,SKU_014,Household,7.83,6.68,5.58,1,0,229,154,0
2025-07-26,JHR_01,Johor,SKU_014,Household,7.88,6.55,5.58,0,0,259,104,0
2025-07-27,JHR_01,Johor,SKU_014,Household,8.32,6.69,5.58,0,0,187,108,0
2025-07-28,JHR_01,Johor,SKU_014,Household,8.41,6.61,5.58,0,0,182,55,0
2025-07-29,JHR_01,Johor,SKU_014,Household,8.79,6.68,5.58,0,0,126,95,0
2025-07-30,JHR_01,Johor,SKU_014,Household,9.2,6.63,5.58,0,0,162,66,0
2025-07-31,JHR_01,Johor,SKU_014,Household,8.19,6.61,5.58,1,0,222,97,0
2025-08-01,JHR_01,Johor,SKU_014,Household,7.64,6.59,5.58,0,0,275,101,0
2025-08-02,JHR_01,Johor,SKU_014,Household,7.9,6.42,5.58,0,0,192,182,0
2025-08-03,JHR_01,Johor,SKU_014,Household,7.86,6.64,5.58,0,0,254,124,0
2025-08-04,JHR_01,Johor,SKU_014,Household,6.85,6.73,5.58,1,0,374,102,0
2025-08-05,JHR_01,Johor,SKU_014,Household,7.14,6.87,5.58,0,0,212,85,0
2025-08-06,JHR_01,Johor,SKU_014,Household,7.64,6.95,5.58,0,0,203,122,0
2025-08-07,JHR_01,Johor,SKU_014,Household,8.24,7.1,5.58,0,0,201,50,0
2025-08-08,JHR_01,Johor,SKU_014,Household,7.12,7.09,5.58,1,0,305,104,0
2025-08-09,JHR_01,Johor,SKU_014,Household,7.57,7.24,5.58,0,0,277,62,0
2025-08-10,JHR_01,Johor,SKU_014,Household,8.14,7.21,5.58,0,0,197,129,0
2025-08-11,JHR_01,Johor,SKU_014,Household,9.14,7.41,5.58,0,0,133,100,0
2025-08-12,JHR_01,Johor,SKU_014,Household,9.16,7.39,5.58,0,0,144,77,0
2025-08-13,JHR_01,Johor,SKU_014,Household,7.91,7.5,5.58,1,0,265,131,0
2025-08-14,JHR_01,Johor,SKU_014,Household,7.25,7.49,5.58,1,0,244,93,0
2025-08-15,JHR_01,Johor,SKU_014,Household,8.43,7.55,5.58,0,0,156,111,0
2025-08-16,JHR_01,Johor,SKU_014,Household,8.74,7.58,5.58,0,0,157,83,0
2025-08-17,JHR_01,Johor,SKU_014,Household,9.08,7.42,5.58,0,0,188,79,0
2025-08-18,JHR_01,Johor,SKU_014,Household,9.0,7.42,5.58,0,0,157,73,0
2025-08-19,JHR_01,Johor,SKU_014,Household,7.69,7.42,5.58,1,0,228,121,0
2025-08-20,JHR_01,Johor,SKU_014,Household,8.31,7.27,5.58,0,0,152,96,0
2025-08-21,JHR_01,Johor,SKU_014,Household,7.67,7.13,5.58,1,0,252,142,0
2025-08-22,JHR_01,Johor,SKU_014,Household,7.93,7.0,5.58,0,0,251,122,0
2025-08-23,JHR_01,Johor,SKU_014,Household,8.53,6.92,5.58,0,0,161,132,0
2025-08-24,JHR_01,Johor,SKU_014,Household,8.21,6.85,5.58,0,0,203,118,0
2025-08-25,JHR_01,Johor,SKU_014,Household,8.44,6.79,5.58,0,0,150,97,0
2025-08-26,JHR_01,Johor,SKU_014,Household,8.55,6.68,5.58,0,0,124,84,0
2025-08-27,JHR_01,Johor,SKU_014,Household,8.17,6.63,5.58,0,0,123,123,1
2025-08-28,JHR_01,Johor,SKU_014,Household,8.67,6.8,5.58,0,0,151,78,0
2025-08-29,JHR_01,Johor,SKU_014,Household,8.75,6.71,5.58,0,0,162,68,0
2025-08-30,JHR_01,Johor,SKU_014,Household,8.39,6.94,5.58,0,0,194,77,0
2025-08-31,JHR_01,Johor,SKU_014,Household,8.87,6.9,5.58,0,0,180,96,0
2025-09-01,JHR_01,Johor,SKU_014,Household,8.03,6.92,5.58,1,0,265,122,0
2025-09-02,JHR_01,Johor,SKU_014,Household,8.42,6.72,5.58,0,0,154,77,0
2025-09-03,JHR_01,Johor,SKU_014,Household,7.27,6.72,5.58,1,0,253,144,0
2025-09-04,JHR_01,Johor,SKU_014,Household,7.84,6.68,5.58,0,0,223,97,0
2025-09-05,JHR_01,Johor,SKU_014,Household,8.29,6.55,5.58,0,0,175,112,0
2025-09-06,JHR_01,Johor,SKU_014,Household,7.03,6.57,5.58,1,0,425,132,0
2025-09-07,JHR_01,Johor,SKU_014,Household,7.93,6.63,5.58,0,0,171,110,0
2025-09-08,JHR_01,Johor,SKU_014,Household,8.13,6.65,5.58,0,0,160,116,0
2025-09-09,JHR_01,Johor,SKU_014,Household,8.02,6.68,5.58,0,0,128,105,0
2025-09-10,JHR_01,Johor,SKU_014,Household,8.56,6.74,5.58,0,0,110,93,0
2025-09-11,JHR_01,Johor,SKU_014,Household,7.74,6.73,5.58,1,0,224,224,1
2025-09-12,JHR_01,Johor,SKU_014,Household,8.01,6.69,5.58,0,0,207,71,0
2025-09-13,JHR_01,Johor,SKU_014,Household,7.58,6.69,5.58,1,0,377,153,0
2025-09-14,JHR_01,Johor,SKU_014,Household,8.08,6.66,5.58,0,0,211,68,0
2025-09-15,JHR_01,Johor,SKU_014,Household,8.41,6.73,5.58,0,0,147,135,0
2025-09-16,JHR_01,Johor,SKU_014,Household,8.29,6.78,5.58,0,0,131,66,0
2025-09-17,JHR_01,Johor,SKU_014,Household,8.44,6.76,5.58,0,0,146,108,0
2025-09-18,JHR_01,Johor,SKU_014,Household,8.57,6.74,5.58,0,0,103,32,0
2025-09-19,JHR_01,Johor,SKU_014,Household,8.48,6.86,5.58,0,0,194,80,0
2025-09-20,JHR_01,Johor,SKU_014,Household,8.28,6.73,5.58,0,0,202,108,0
2025-09-21,JHR_01,Johor,SKU_014,Household,8.43,6.62,5.58,0,0,160,102,0
2025-09-22,JHR_01,Johor,SKU_014,Household,8.52,6.67,5.58,0,0,125,61,0
2025-09-23,JHR_01,Johor,SKU_014,Household,8.56,6.69,5.58,0,0,183,84,0
2025-09-24,JHR_01,Johor,SKU_014,Household,8.9,6.62,5.58,0,0,138,84,0
2025-09-25,JHR_01,Johor,SKU_014,Household,8.54,6.73,5.58,0,0,137,85,0
2025-09-26,JHR_01,Johor,SKU_014,Household,8.79,6.76,5.58,0,0,183,122,0
2025-09-27,JHR_01,Johor,SKU_014,Household,8.53,6.75,5.58,0,0,231,86,0
2025-09-28,JHR_01,Johor,SKU_014,Household,8.45,6.79,5.58,0,0,206,63,0
2025-09-29,JHR_01,Johor,SKU_014,Household,8.38,6.82,5.58,0,0,136,89,0
2025-09-30,JHR_01,Johor,SKU_014,Household,8.24,6.95,5.58,0,0,127,101,0
2025-10-01,JHR_01,Johor,SKU_014,Household,8.35,6.98,5.58,0,0,149,94,0
2025-10-02,JHR_01,Johor,SKU_014,Household,8.21,7.02,5.58,0,0,157,80,0
2025-10-03,JHR_01,Johor,SKU_014,Household,8.02,6.85,5.58,0,0,165,132,0
2025-10-04,JHR_01,Johor,SKU_014,Household,7.79,6.78,5.58,0,0,199,33,0
2025-10-05,JHR_01,Johor,SKU_014,Household,7.46,6.86,5.58,1,0,304,219,0
2025-10-06,JHR_01,Johor,SKU_014,Household,7.09,6.69,5.58,1,0,302,122,0
2025-10-07,JHR_01,Johor,SKU_014,Household,7.45,6.79,5.58,0,0,182,117,0
2025-10-08,JHR_01,Johor,SKU_014,Household,7.86,6.79,5.58,0,0,152,71,0
2025-10-09,JHR_01,Johor,SKU_014,Household,8.33,6.86,5.58,0,0,162,100,0
2025-10-10,JHR_01,Johor,SKU_014,Household,8.28,6.82,5.58,0,0,172,103,0
2025-10-11,JHR_01,Johor,SKU_014,Household,8.37,6.8,5.58,0,0,213,66,0
2025-10-12,JHR_01,Johor,SKU_014,Household,8.65,6.7,5.58,0,0,197,118,0
2025-10-13,JHR_01,Johor,SKU_014,Household,8.48,6.71,5.58,0,0,126,101,0
2025-10-14,JHR_01,Johor,SKU_014,Household,8.67,6.78,5.58,0,0,119,48,0
2025-10-15,JHR_01,Johor,SKU_014,Household,8.62,6.86,5.58,0,0,118,89,0
2025-10-16,JHR_01,Johor,SKU_014,Household,7.63,6.86,5.58,1,0,230,148,0
2025-10-17,JHR_01,Johor,SKU_014,Household,7.74,6.84,5.58,0,0,205,97,0
2025-10-18,JHR_01,Johor,SKU_014,Household,7.97,6.87,5.58,0,0,161,99,0
2025-10-19,JHR_01,Johor,SKU_014,Household,8.28,6.85,5.58,0,0,204,104,0
2025-10-20,JHR_01,Johor,SKU_014,Household,8.13,6.71,5.58,0,0,145,79,0
2025-10-21,JHR_01,Johor,SKU_014,Household,7.64,6.66,5.58,0,0,179,147,0
2025-10-22,JHR_01,Johor,SKU_014,Household,8.17,6.82,5.58,0,0,177,115,0
2025-10-23,JHR_01,Johor,SKU_014,Household,7.24,6.77,5.58,1,0,268,169,0
2025-10-24,JHR_01,Johor,SKU_014,Household,7.67,6.68,5.58,0,0,153,111,0
2025-10-25,JHR_01,Johor,SKU_014,Household,7.21,6.84,5.58,1,0,319,198,0
2025-10-26,JHR_01,Johor,SKU_014,Household,7.64,6.76,5.58,0,0,219,159,0
2025-10-27,JHR_01,Johor,SKU_014,Household,6.92,6.71,5.58,1,0,304,156,0
2025-10-28,JHR_01,Johor,SKU_014,Household,7.65,6.76,5.58,0,0,144,113,0
2025-10-29,JHR_01,Johor,SKU_014,Household,6.96,6.92,5.58,1,0,235,144,0
2025-10-30,JHR_01,Johor,SKU_014,Household,8.01,6.9,5.58,0,0,174,89,0
2025-10-31,JHR_01,Johor,SKU_014,Household,8.06,6.9,5.58,0,0,180,150,0
2025-11-01,JHR_01,Johor,SKU_014,Household,8.18,6.87,5.58,0,0,204,185,0
2025-11-02,JHR_01,Johor,SKU_014,Household,8.03,6.95,5.58,0,0,178,178,1
2025-11-03,JHR_01,Johor,SKU_014,Household,8.43,7.09,5.58,0,0,135,56,0
2025-11-04,JHR_01,Johor,SKU_014,Household,8.84,7.19,5.58,0,0,89,83,0
2025-11-05,JHR_01,Johor,SKU_014,Household,8.96,7.17,5.58,0,0,160,75,0
2025-11-06,JHR_01,Johor,SKU_014,Household,9.12,7.12,5.58,0,0,131,69,0
2025-11-07,JHR_01,Johor,SKU_014,Household,9.23,7.13,5.58,0,0,132,65,0
2025-11-08,JHR_01,Johor,SKU_014,Household,9.07,7.1,5.58,0,0,134,127,0
2025-11-09,JHR_01,Johor,SKU_014,Household,8.75,7.14,5.58,0,0,145,90,0
2025-11-10,JHR_01,Johor,SKU_014,Household,8.61,7.13,5.58,0,0,118,61,0
2025-11-11,JHR_01,Johor,SKU_014,Household,8.95,7.14,5.58,0,0,165,52,0
2025-11-12,JHR_01,Johor,SKU_014,Household,9.17,7.06,5.58,0,0,121,96,0
2025-11-13,JHR_01,Johor,SKU_014,Household,9.05,7.05,5.58,0,0,115,54,0
2025-11-14,JHR_01,Johor,SKU_014,Household,9.31,7.13,5.58,0,0,153,95,0
2025-11-15,JHR_01,Johor,SKU_014,Household,9.47,7.07,5.58,0,0,157,72,0
2025-11-16,JHR_01,Johor,SKU_014,Household,8.88,7.15,5.58,0,0,170,79,0
2025-11-17,JHR_01,Johor,SKU_014,Household,9.19,7.17,5.58,0,0,125,81,0
2025-11-18,JHR_01,Johor,SKU_014,Household,9.08,7.14,5.58,0,0,92,92,1
2025-11-19,JHR_01,Johor,SKU_014,Household,8.33,7.11,5.58,0,0,129,103,0
2025-11-20,JHR_01,Johor,SKU_014,Household,8.28,7.2,5.58,0,0,178,135,0
2025-11-21,JHR_01,Johor,SKU_014,Household,8.2,7.2,5.58,0,0,153,153,1
2025-11-22,JHR_01,Johor,SKU_014,Household,7.54,7.18,5.58,1,0,268,172,0
2025-11-23,JHR_01,Johor,SKU_014,Household,8.24,7.29,5.58,0,0,231,121,0
2025-11-24,JHR_01,Johor,SKU_014,Household,8.46,7.37,5.58,0,0,184,103,0
2025-11-25,JHR_01,Johor,SKU_014,Household,7.86,7.28,5.58,1,0,229,180,0
2025-11-26,JHR_01,Johor,SKU_014,Household,8.55,7.23,5.58,0,0,142,74,0
2025-11-27,JHR_01,Johor,SKU_014,Household,9.02,7.23,5.58,0,0,128,61,0
2025-11-28,JHR_01,Johor,SKU_014,Household,8.18,7.3,5.58,1,0,273,159,0
2025-11-29,JHR_01,Johor,SKU_014,Household,8.31,7.29,5.58,0,0,194,139,0
2025-11-30,JHR_01,Johor,SKU_014,Household,8.46,7.35,5.58,0,0,182,105,0
2025-12-01,JHR_01,Johor,SKU_014,Household,8.51,7.34,5.58,0,0,169,92,0
2025-12-02,JHR_01,Johor,SKU_014,Household,8.98,7.31,5.58,0,0,139,64,0
2025-12-03,JHR_01,Johor,SKU_014,Household,9.23,7.39,5.58,0,0,171,97,0
